"","date","ATMP","WTMP"
"7616",2009-07-16,28.6,29.6
"7617",2009-07-17,28.8,29.7
"7618",2009-07-18,28.9,29.9
"7619",2009-07-19,29.1,30
"7620",2009-07-20,28.5,29.3
"7621",2009-07-21,28.1,29.2
"7622",2009-07-22,28.5,29.5
"7623",2009-07-23,29,29.6
"7624",2009-07-24,28.9,29.6
"7625",2009-07-25,29.2,30
"7626",2009-07-26,29,29.9
"7627",2009-07-27,29,30
"7628",2009-07-28,24.8,29.7
"7629",2009-07-29,28.8,29.8
"7630",2009-07-30,29.4,29.9
"7631",2009-07-31,28.9,29.9
"7632",2009-08-01,28.9,30.1
"7633",2009-08-02,28.8,30.1
"7634",2009-08-03,29,30
"7635",2009-08-04,29,30
"7636",2009-08-05,29.2,29.9
"7637",2009-08-06,29.3,29.8
"7638",2009-08-07,28.8,29.7
"7639",2009-08-08,29,30.1
"7640",2009-08-09,29.1,30.3
"7641",2009-08-10,29.1,30.3
"7642",2009-08-11,28.5,30.1
"7643",2009-08-12,27.9,30.1
"7644",2009-08-13,28,30.1
"7645",2009-08-14,29.1,30.3
"7646",2009-08-15,24.7,30.1
"7647",2009-08-16,28.7,29.8
"7648",2009-08-17,28.9,29.6
"7649",2009-08-18,29,29.7
"7650",2009-08-19,28.4,29.7
"7651",2009-08-20,28.8,29.8
"7652",2009-08-21,28.9,29.7
"7653",2009-08-22,29,29.9
"7654",2009-08-23,28.8,30.1
"7655",2009-08-24,29,30
"7656",2009-08-25,28.7,30
"7657",2009-08-26,29.1,30.2
"7658",2009-08-27,29,30.1
"7659",2009-08-28,28.6,30.2
"7660",2009-08-29,29.4,30.1
"7661",2009-08-30,29.2,30.3
"7662",2009-08-31,29,30.4
"7663",2009-09-01,29.3,30.6
"7664",2009-09-02,29.3,30.4
"7665",2009-09-03,28.6,30.3
"7666",2009-09-04,29.1,30.3
"7667",2009-09-05,29.2,30.4
"7668",2009-09-06,28.2,30.3
"7669",2009-09-07,28.1,30.2
"7670",2009-09-08,28.5,30.2
"7671",2009-09-09,25.9,30.1
"7672",2009-09-10,25.9,30
"7673",2009-09-11,27.9,30.3
"7674",2009-09-12,28.6,30.1
"7675",2009-09-13,28,30
"7676",2009-09-14,28.4,29.7
"7677",2009-09-15,27.7,30
"7678",2009-09-16,28.8,30.2
"7679",2009-09-17,29,30.2
"7680",2009-09-18,28.8,30.3
"7681",2009-09-19,28.4,30.2
"7682",2009-09-20,28.4,30.2
"7683",2009-09-21,28.8,30.2
"7684",2009-09-22,27.2,30
"7685",2009-09-23,28.9,29.9
"7686",2009-09-24,28.8,29.7
"7687",2009-09-25,28.7,30
"7688",2009-09-26,28.8,29.9
"7689",2009-09-27,28.6,29.8
"7690",2009-10-28,27.8,28.3
"7691",2009-10-29,27.8,28.4
"7692",2009-10-30,27.7,28.5
"7693",2009-11-01,26.8,28.3
"7694",2009-11-02,27.3,28.3
"7695",2009-11-03,25.9,28.2
"7696",2009-11-04,27.4,28.3
"7697",2009-11-05,25.7,28.1
"7698",2009-11-06,25.5,27.2
"7699",2009-11-07,25.4,26.3
"7700",2009-11-08,25.8,27.4
"7701",2009-11-09,26.3,27.3
"7702",2009-11-10,26.2,27.3
"7703",2009-11-11,26.5,27.3
"7704",2009-11-12,22.8,27.1
"7705",2009-11-13,16.3,26
"7706",2009-11-14,18.9,26.4
"7707",2009-11-15,19.5,26.7
"7708",2009-11-16,20.9,26.6
"7709",2009-11-17,21.6,25.4
"7710",2009-11-18,25,26.6
"7711",2009-11-19,22.5,26.6
"7712",2009-11-20,23.3,26.6
"7713",2009-11-21,25.5,26.5
"7714",2009-11-22,25.7,26.7
"7715",2009-11-23,25.8,26.5
"7716",2009-11-24,25.8,26.6
"7717",2009-11-25,26.5,26.7
"7718",2009-11-26,23.3,26.3
"7719",2009-11-27,15.7,25.5
"7720",2009-11-28,14.3,25.7
"7721",2009-11-29,19.8,26.3
"7722",2009-11-30,24.2,26.6
"7723",2009-12-01,24.5,26.3
"7724",2009-12-02,25.8,26.3
"7725",2009-12-03,26.5,26.3
"7726",2009-12-04,26.2,26.4
"7727",2009-12-05,26.4,26.3
"7728",2009-12-06,16.6,25.5
"7729",2009-12-07,21.7,25.1
"7730",2009-12-08,25.6,25.3
"7731",2009-12-09,26,25.4
"7732",2009-12-10,25.7,25.4
"7733",2009-12-11,23,25.4
"7734",2009-12-12,25.4,25.4
"7735",2009-12-13,25.9,25.6
"7736",2009-12-14,26,25.5
"7737",2009-12-15,25.9,26.2
"7738",2009-12-16,25.7,26
"7739",2009-12-17,25.2,25.9
"7740",2009-12-18,22.3,25.7
"7741",2009-12-19,21.5,24.9
"7742",2009-12-20,16.9,23.4
"7743",2009-12-21,12.9,21.9
"7744",2009-12-22,16.1,21.2
"7745",2009-12-23,22.3,23.6
"7746",2009-12-24,23.4,24
"7747",2009-12-25,24.8,24.5
"7748",2009-12-26,18.9,24.2
"7749",2009-12-27,18,24
"7750",2009-12-28,21,24.2
"7751",2009-12-29,11.1,23.6
"7752",2009-12-30,16.3,23.2
"7753",2009-12-31,24,23.9
"7754",2010-01-01,23.9,24
"7755",2010-01-02,11.7,22.9
"7756",2010-01-03,11.3,22.9
"7757",2010-01-04,9.4,23
"7758",2010-01-05,11.8,22.5
"7759",2010-01-06,7.1,22.3
"7760",2010-01-07,9,21.4
"7761",2010-01-08,15.8,23.1
"7762",2010-01-09,14.8,23
"7763",2010-01-10,3.5,20.7
"7764",2010-01-11,3.5,21.3
"7765",2010-01-12,7.5,21.2
"7766",2010-01-13,9.7,22.3
"7767",2010-01-14,13.7,22.4
"7768",2010-01-15,22.4,23
"7769",2010-01-16,23.1,23
"7770",2010-01-17,23.9,23
"7771",2010-01-18,18.4,22.7
"7772",2010-01-19,15.6,22.3
"7773",2010-01-20,18.5,22.9
"7774",2010-01-21,23.8,22.9
"7775",2010-01-22,23.8,22.9
"7776",2010-01-23,22.3,23.4
"7777",2010-01-24,23.9,24
"7778",2010-01-25,24.8,23.7
"7779",2010-01-26,14.7,22.7
"7780",2010-01-27,16.2,22.7
"7781",2010-01-28,21.2,23.5
"7782",2010-01-29,22,23.5
"7783",2010-01-30,23.8,23.5
"7784",2010-01-31,24.3,24
"7785",2010-02-01,22.8,24.1
"7786",2010-02-02,23.8,24
"7787",2010-02-03,20,23.8
"7788",2010-02-04,22.5,23.3
"7789",2010-02-05,23.8,24
"7790",2010-02-06,20.3,23.7
"7791",2010-02-07,16.7,22.5
"7792",2010-02-08,13.6,22
"7793",2010-02-09,21.3,22.3
"7794",2010-02-10,16.8,21.8
"7795",2010-02-11,9.4,20.5
"7796",2010-02-12,19.7,21.9
"7797",2010-02-13,13,20.8
"7798",2010-02-14,8.6,20.7
"7799",2010-02-15,13.6,21.4
"7800",2010-02-16,16.7,21.4
"7801",2010-02-17,11.2,20.5
"7802",2010-02-18,12.4,20.5
"7803",2010-02-19,11.8,21.1
"7804",2010-02-20,19.4,20.9
"7805",2010-02-21,21,21.5
"7806",2010-02-22,19.9,22.1
"7807",2010-02-23,22.5,22.3
"7808",2010-02-24,23.5,23.2
"7809",2010-02-25,13.4,22
"7810",2010-02-26,9.6,21.3
"7811",2010-02-27,16.3,21
"7812",2010-02-28,12,20.5
"7813",2010-03-01,12.5,19.9
"7814",2010-03-02,21.8,21.4
"7815",2010-03-03,15.2,20.8
"7816",2010-03-04,11.7,19.4
"7817",2010-03-05,8.5,19
"7818",2010-03-06,12.8,19.4
"7819",2010-03-07,14.2,19.3
"7820",2010-03-08,17.1,19.8
"7821",2010-03-09,20.3,20.8
"7822",2010-03-10,21.4,21
"7823",2010-03-11,22.5,21.1
"7824",2010-03-12,23.1,21.4
"7825",2010-03-13,19.6,20.9
"7826",2010-03-14,20.7,20.1
"7827",2010-03-15,18.2,20.5
"7828",2010-03-16,15,20.3
"7829",2010-03-17,16.5,20.3
"7830",2010-03-18,16.2,20.3
"7831",2010-03-19,14.3,19.8
"7832",2010-03-20,19.7,20.4
"7833",2010-03-21,22.9,22.3
"7834",2010-03-22,18.9,22.9
"7835",2010-03-23,19.3,22.3
"7836",2010-03-24,17.8,21.5
"7837",2010-03-25,21.3,21.8
"7838",2010-03-26,23.5,22.1
"7839",2010-03-27,19,22.3
"7840",2010-03-28,23.2,22.6
"7841",2010-03-29,23.9,22.8
"7842",2010-03-30,15.8,21.5
"7843",2010-03-31,15.7,20.8
"7844",2010-04-01,17.8,21.6
"7845",2010-04-02,21.3,22
"7846",2010-04-03,21.8,22.2
"7847",2010-04-04,22.2,22.9
"7848",2010-04-05,22.5,23.1
"7849",2010-04-06,22.4,23.2
"7850",2010-04-07,22.8,23.5
"7851",2010-04-08,23.6,24
"7852",2010-04-09,24.2,24.1
"7853",2010-04-10,24.2,24
"7854",2010-04-11,24,24.4
"7855",2010-04-12,23.1,24.4
"7856",2010-04-13,23.3,24.4
"7857",2010-04-14,23.4,24.4
"7858",2010-04-15,22.5,24.1
"7859",2010-04-16,22.3,23.9
"7860",2010-04-17,22.9,24.4
"7861",2010-04-18,22.4,24.3
"7862",2010-04-19,22.6,24.2
"7863",2010-04-20,21.5,24.3
"7864",2010-04-21,23.5,24.5
"7865",2010-04-22,20.5,24.1
"7866",2010-04-23,23.7,24.7
"7867",2010-04-24,24.2,24.9
"7868",2010-04-25,24.6,24.9
"7869",2010-04-26,25.5,25
"7870",2010-04-27,22,24.5
"7871",2010-04-28,22.9,24.7
"7872",2010-04-29,24.2,24.9
"7873",2010-04-30,24.1,25
"7874",2010-05-01,25.3,24.9
"7875",2010-05-02,25.7,25.5
"7876",2010-05-03,25.5,25.6
"7877",2010-05-04,25.7,26
"7878",2010-05-05,26.1,26.4
"7879",2010-05-06,26.1,26.6
"7880",2010-05-07,26.4,26.7
"7881",2010-05-08,26.5,27.1
"7882",2010-05-09,25.9,27.3
"7883",2010-05-10,26.6,27.6
"7884",2010-05-11,26.6,27.3
"7885",2010-05-12,25.6,27
"7886",2010-05-13,25.2,27
"7887",2010-05-14,25.5,26.8
"7888",2010-05-15,25.9,26.9
"7889",2010-05-16,26.1,26.9
"7890",2010-05-17,26.4,26.9
"7891",2010-05-18,26.8,27.1
"7892",2010-05-19,26.7,27.3
"7893",2010-05-20,25.6,27
"7894",2010-05-21,26.4,27.2
"7895",2010-05-22,25.8,27.3
"7896",2010-05-23,25.6,27.1
"7897",2010-05-24,26.1,26.8
"7898",2010-05-25,26.1,27.3
"7899",2010-05-26,26.5,27.4
"7900",2010-05-27,25.8,27.3
"7901",2010-05-28,26,26.6
"7902",2010-05-29,26.5,27.1
"7903",2010-05-30,27.1,27.5
"7904",2010-05-31,27.7,28
"7905",2010-06-01,27.7,27.9
"7906",2010-06-02,27.9,27.9
"7907",2010-06-03,28.1,28.1
"7908",2010-06-04,27.2,28.7
"7909",2010-06-05,28.6,28.6
"7910",2010-06-06,28.9,28.8
"7911",2010-06-07,27.6,28.8
"7912",2010-06-08,28.7,28.8
"7913",2010-06-09,28.4,28.9
"7914",2010-06-10,28.7,29.3
"7915",2010-06-11,29.1,29.3
"7916",2010-06-12,29.3,29.8
"7917",2010-06-13,29.1,29.8
"7918",2010-06-14,29.1,29.8
"7919",2010-06-15,29.3,30.3
"7920",2010-06-16,29.3,30.2
"7921",2010-06-17,29.3,29.9
"7922",2010-06-18,29.6,30.6
"7923",2010-06-19,29,30.3
"7924",2010-06-20,29,30.1
"7925",2010-06-21,29.2,30.5
"7926",2010-06-22,29.1,30
"7927",2010-06-23,28.8,30
"7928",2010-06-24,28.9,29.8
"7929",2010-06-25,28.8,29.7
"7930",2010-06-26,28.9,29.7
"7931",2010-06-27,28.9,29.4
"7932",2010-06-28,28.9,29.5
"7933",2010-06-29,28.9,29.5
"7934",2010-06-30,29,29.6
"7935",2010-07-01,28.6,29.6
"7936",2010-07-02,28.1,29.6
"7937",2010-07-03,28.2,29.6
"7938",2010-07-04,28.2,29.7
"7939",2010-07-06,28.5,28.9
"7940",2010-07-07,28.7,29.2
"7941",2010-07-08,28.2,29.5
"7942",2010-07-09,28,29.6
"7943",2010-07-10,29.7,29.6
"7944",2010-07-11,28,29.6
"7945",2010-07-12,27.9,29.8
"7946",2010-07-13,28.3,29.7
"7947",2010-07-14,27.4,30.3
"7948",2010-07-15,29.2,29.9
"7949",2010-07-16,25.8,29.7
"7950",2010-07-17,28.7,29.1
"7951",2010-07-18,28.9,29
"7952",2010-07-19,28.7,29
"7953",2010-07-20,28.7,29.3
"7954",2010-07-21,28.7,29.1
"7955",2010-07-22,28.4,29
"7956",2010-07-23,27.9,28.9
"7957",2010-07-24,28.5,28.9
"7958",2010-07-25,28.2,29.1
"7959",2010-07-26,28.7,29.1
"7960",2010-07-27,28.4,29.4
"7961",2010-07-28,28.3,29.1
"7962",2010-07-29,28.5,29.3
"7963",2010-07-31,28.5,29.5
"7964",2010-08-01,28.8,29.6
"7965",2010-08-02,29.2,29.9
"7966",2010-08-03,29,29.7
"7967",2010-08-04,28.8,29.8
"7968",2010-08-05,26.9,30.1
"7969",2010-08-06,29.1,29.9
"7970",2010-08-07,29.1,29.9
"7971",2010-08-08,29.3,30
"7972",2010-08-09,27.8,29.8
"7973",2010-08-10,28.2,29.7
"7974",2010-08-11,28.5,29.2
"7975",2010-08-12,29.1,29.8
"7976",2010-08-13,29.2,29.9
"7977",2010-08-14,29.4,30.2
"7978",2010-08-15,29.3,30.2
"7979",2010-08-16,28.9,30.5
"7980",2010-08-17,29,30.1
"7981",2010-08-18,29.1,30.1
"7982",2010-08-19,29.6,30.3
"7983",2010-08-20,29.6,30.5
"7984",2010-08-21,29.5,30.5
"7985",2010-08-22,29.1,30.5
"7986",2010-08-23,28.7,30.3
"7987",2010-08-24,29.6,30.2
"7988",2010-08-25,29.4,30.2
"7989",2010-08-26,26.4,30.2
"7990",2010-08-27,29.4,30.4
"7991",2010-08-28,29.2,30.5
"7992",2010-08-29,29.4,30.5
"7993",2010-08-30,28.9,30.3
"7994",2010-08-31,28.9,29.6
"7995",2010-09-01,28.8,29.6
"7996",2010-09-02,27,29.7
"7997",2010-09-03,28.9,29.9
"7998",2010-09-04,27.2,29.9
"7999",2010-09-05,28.9,29.7
"8000",2010-09-06,29.1,29.9
"8001",2010-09-07,28,30
"8002",2010-09-08,28,29.8
"8003",2010-09-09,28.2,29.8
"8004",2010-09-10,29.1,29.8
"8005",2010-09-11,29,29.8
"8006",2010-09-12,28.9,30
"8007",2010-09-13,28.9,30
"8008",2010-09-14,29.2,30
"8009",2010-09-15,29,29.8
"8010",2010-09-16,28.2,29.5
"8011",2010-09-17,28.6,29.7
"8012",2010-09-18,28.4,29.5
"8013",2010-09-19,28.2,28.7
"8014",2010-09-20,27.6,28.9
"8015",2010-09-21,28,29
"8016",2010-09-22,28.4,29
"8017",2010-09-23,28.3,29.1
"8018",2010-09-24,28.6,28.8
"8019",2010-09-25,27.9,29
"8020",2010-09-26,26.9,29.1
"8021",2010-09-27,28.6,29
"8022",2010-09-28,28.5,29.1
"8023",2010-09-29,25,28.9
"8024",2010-09-30,25.3,28.7
"8025",2010-10-01,24.6,28.6
"8026",2010-10-02,25.4,28.8
"8027",2010-10-03,26,28.6
"8028",2010-10-04,24.6,28.7
"8029",2010-10-05,24.5,28.5
"8030",2010-10-06,24.2,27.6
"8031",2010-10-07,21.7,25.5
"8032",2010-10-08,22.4,27.4
"8033",2010-10-09,24.2,27.8
"8034",2010-10-10,23.6,28
"8035",2010-10-11,26.2,27.8
"8036",2010-10-12,27.1,27.8
"8037",2010-10-13,26.8,27.8
"8038",2010-10-14,27.2,28
"8039",2010-10-15,23.4,27.4
"8040",2010-10-16,22.7,27.5
"8041",2010-10-17,24,26.1
"8042",2010-10-18,25.7,26.6
"8043",2010-10-19,26.3,26.6
"8044",2010-10-20,26.5,27.7
"8045",2010-10-21,23.8,27.6
"8046",2010-10-22,26.5,27.3
"8047",2010-10-23,24.5,27.2
"8048",2010-10-24,26.7,27
"8049",2010-10-25,26.9,27.4
"8050",2010-10-26,27.1,27.5
"8051",2010-10-27,27.3,27.4
"8052",2010-10-28,27.2,27.6
"8053",2010-10-29,25.6,27.7
"8054",2010-10-30,26.8,27.5
"8055",2010-10-31,26.7,27.7
"8056",2010-11-01,26.8,27.7
"8057",2010-11-02,26.2,27.5
"8058",2010-11-03,23.2,27.4
"8059",2010-11-04,25.5,27.3
"8060",2010-11-05,22.3,27
"8061",2010-11-06,16.4,26.2
"8062",2010-11-07,13.7,24.7
"8063",2010-11-08,18.1,25.7
"8064",2010-11-09,19,24.8
"8065",2010-11-10,19.3,25.8
"8066",2010-11-11,21.2,25.6
"8067",2010-11-12,19.4,24.7
"8068",2010-11-13,19.6,25.2
"8069",2010-11-14,20.4,25.3
"8070",2010-11-15,23.9,23.8
"8071",2010-11-16,24.6,25.3
"8072",2010-11-17,25.3,25.9
"8073",2010-11-18,23.4,26.2
"8074",2010-11-19,24.3,25.6
"8075",2010-11-20,24.1,24.3
"8076",2010-11-21,24.7,25.4
"8077",2010-11-22,24.8,25.3
"8078",2010-11-23,24.6,25.5
"8079",2010-11-24,24.9,25.5
"8080",2010-11-25,24.8,25.6
"8081",2010-11-26,24.7,25.9
"8082",2010-11-27,23.8,26
"8083",2010-11-28,23.8,26.1
"8084",2010-11-29,25,25.9
"8085",2010-11-30,25.2,25.7
"8086",2010-12-01,25.3,25.7
"8087",2010-12-02,16.1,25.1
"8088",2010-12-03,14.9,24.3
"8089",2010-12-04,17.1,23.8
"8090",2010-12-05,17.2,24.3
"8091",2010-12-06,12.7,24.5
"8092",2010-12-07,9.9,23.7
"8093",2010-12-08,8.8,23.6
"8094",2010-12-09,13.2,23.7
"8095",2010-12-10,13.2,23.5
"8096",2010-12-11,16.3,23.9
"8097",2010-12-12,16.5,24
"8098",2010-12-13,13.9,23.2
"8099",2010-12-14,5.1,20.6
"8100",2010-12-15,8.1,22.2
"8101",2010-12-16,18.9,20.2
"8102",2010-12-17,21.7,22.5
"8103",2010-12-18,23.2,22.6
"8104",2010-12-19,17.7,22.5
"8105",2010-12-20,11.7,22.1
"8106",2010-12-21,19.7,22
"8107",2010-12-22,18.5,23.1
"8108",2010-12-23,18.6,22.4
"8109",2010-12-24,13.6,22.1
"8110",2010-12-25,20.6,22.5
"8111",2010-12-26,18.9,22.5
"8112",2010-12-27,8.8,21.4
"8113",2010-12-28,7.8,18
"8114",2010-12-29,12.7,18.4
"8115",2010-12-30,21,22.1
"8116",2010-12-31,21.8,22.1
"8117",2011-01-01,22.2,22.4
"8118",2011-01-02,22.5,22.3
"8119",2011-01-03,20.2,22.1
"8120",2011-01-04,22.5,22.7
"8121",2011-01-05,22.7,23.2
"8122",2011-01-06,22,22.9
"8123",2011-01-07,15,21.4
"8124",2011-01-08,19.3,21.6
"8125",2011-01-09,18.3,21.5
"8126",2011-01-10,22.2,22.5
"8127",2011-01-11,22.3,22.5
"8128",2011-01-12,18.1,22.5
"8129",2011-01-13,10,20.7
"8130",2011-01-14,13.4,20.6
"8131",2011-01-15,19.9,21.2
"8132",2011-01-16,20.9,21.3
"8133",2011-01-17,22.4,22.1
"8134",2011-01-18,22.7,22.5
"8135",2011-01-19,23.2,22.4
"8136",2011-01-20,20.4,22
"8137",2011-01-21,23.4,22.5
"8138",2011-01-22,20.8,22.4
"8139",2011-01-23,9.3,20.3
"8140",2011-01-24,20.3,21.4
"8141",2011-01-25,22.2,21.7
"8142",2011-01-26,21.2,21.6
"8143",2011-01-27,15,21.7
"8144",2011-01-28,13.2,20.8
"8145",2011-01-29,14,21.1
"8146",2011-01-30,16.4,20.5
"8147",2011-01-31,21.1,20.6
"8148",2011-02-01,22.1,21.5
"8149",2011-02-02,22.7,21.7
"8150",2011-02-03,23.3,22.3
"8151",2011-02-04,23,22.7
"8152",2011-02-05,23.1,23
"8153",2011-02-06,22.9,22.6
"8154",2011-02-07,23.5,22.8
"8155",2011-02-08,19.7,22.9
"8156",2011-02-09,20.8,22.4
"8157",2011-02-10,23.2,22.6
"8158",2011-02-11,21.6,21.7
"8159",2011-02-12,15.8,21.2
"8160",2011-02-13,13.6,20.5
"8161",2011-02-14,20,21.3
"8162",2011-02-15,16,21.4
"8163",2011-02-16,20.9,21.4
"8164",2011-02-17,21.8,21.3
"8165",2011-02-18,21.3,21.9
"8166",2011-02-19,21.7,22
"8167",2011-02-20,19.1,21.8
"8168",2011-02-21,22.5,22.1
"8169",2011-02-22,22.8,22.2
"8170",2011-02-23,21.1,22.3
"8171",2011-02-24,22.8,22.5
"8172",2011-02-25,23.2,22.4
"8173",2011-02-26,23,22.4
"8174",2011-02-27,23.4,22.8
"8175",2011-02-28,23.6,23.1
"8176",2011-03-01,23.3,23.1
"8177",2011-03-02,22.9,21.9
"8178",2011-03-03,22.1,22.6
"8179",2011-03-04,21.9,22.5
"8180",2011-03-05,22,23.2
"8181",2011-03-06,23.3,23.3
"8182",2011-03-07,19.2,24
"8183",2011-03-08,23.4,24.2
"8184",2011-03-09,23.4,24.3
"8185",2011-03-10,23.8,24.3
"8186",2011-03-11,13.4,23.9
"8187",2011-03-12,15.8,23.2
"8188",2011-03-13,20.3,24.3
"8189",2011-03-14,21,23.9
"8190",2011-03-15,21.8,23.9
"8191",2011-03-16,22.8,23.7
"8192",2011-03-17,21.1,23.4
"8193",2011-03-18,22.9,23.7
"8194",2011-03-19,21.9,23.3
"8195",2011-03-20,22.3,23.6
"8196",2011-03-21,22.9,23.6
"8197",2011-03-22,21.6,23.7
"8198",2011-03-23,22.4,23.6
"8199",2011-03-24,22.7,23.7
"8200",2011-03-25,21.9,23.4
"8201",2011-03-26,23.3,23.8
"8202",2011-03-27,24.8,24.1
"8203",2011-03-28,24.9,24.2
"8204",2011-03-29,23.9,24.3
"8205",2011-03-30,24.9,24.5
"8206",2011-03-31,24.9,24.7
"8207",2011-04-01,25.2,24.3
"8208",2011-04-02,25.1,24.2
"8209",2011-04-03,25.1,24.9
"8210",2011-04-04,25,25.1
"8211",2011-04-05,25.6,25.3
"8212",2011-04-06,21.7,25
"8213",2011-04-07,24.7,25.2
"8214",2011-04-08,25.4,25.6
"8215",2011-04-09,25.4,25.8
"8216",2011-04-10,25.5,26
"8217",2011-04-11,25.6,26.1
"8218",2011-04-12,25.4,26.1
"8219",2011-04-13,23.3,26.1
"8220",2011-04-14,22.8,25.7
"8221",2011-04-15,25.9,25.9
"8222",2011-04-16,26,25.9
"8223",2011-04-17,25.7,26.3
"8224",2011-04-18,25.6,26.2
"8225",2011-04-19,26.1,26.3
"8226",2011-04-20,25.8,26.5
"8227",2011-04-21,25.5,26.3
"8228",2011-04-22,24.6,26
"8229",2011-04-23,24.4,25.9
"8230",2011-04-24,25,25.6
"8231",2011-04-25,25.6,25.9
"8232",2011-04-26,26,26.3
"8233",2011-04-27,26.4,26.1
"8234",2011-04-28,26.5,26.3
"8235",2011-04-29,26.3,26.4
"8236",2011-04-30,26.7,26.6
"8237",2011-05-01,26.5,26.5
"8238",2011-05-02,26.2,26.4
"8239",2011-05-03,25.7,26.5
"8240",2011-05-04,25.5,26.7
"8241",2011-05-05,25.5,26.7
"8242",2011-05-06,25.1,26.6
"8243",2011-05-07,25.7,26.5
"8244",2011-05-08,25.8,26.5
"8245",2011-05-09,24.9,27
"8246",2011-05-10,25.3,27.1
"8247",2011-05-11,26.2,27
"8248",2011-05-12,26.9,27.2
"8249",2011-05-13,25.6,26.9
"8250",2011-05-14,25.8,27.1
"8251",2011-05-15,26.2,27.1
"8252",2011-05-16,24,26.8
"8253",2011-05-17,24.9,26.8
"8254",2011-05-18,24,26.9
"8255",2011-05-19,26.7,27.1
"8256",2011-05-20,27.1,27
"8257",2011-05-21,27,27.5
"8258",2011-05-22,27.1,27.7
"8259",2011-05-23,26.7,27.4
"8260",2011-05-24,26.3,27.2
"8261",2011-05-25,26.4,27.5
"8262",2011-05-26,26.6,27.3
"8263",2011-05-27,26.7,27.5
"8264",2011-05-28,27,27.9
"8265",2011-05-29,27,27.6
"8266",2011-05-30,26.5,27.5
"8267",2011-05-31,26.8,27.4
"8268",2011-06-01,25.7,27.3
"8269",2011-06-02,26.3,27.5
"8270",2011-06-03,26.4,27.3
"8271",2011-06-04,26.6,27.2
"8272",2011-06-05,26.4,27.3
"8273",2011-06-06,26.3,27.4
"8274",2011-06-07,26.7,27.4
"8275",2011-06-08,26.6,27.2
"8276",2011-06-09,26.8,27.2
"8277",2011-06-10,26.9,27
"8278",2011-06-11,25.1,27.4
"8279",2011-06-12,27.1,27.8
"8280",2011-06-13,27.9,27.8
"8281",2011-06-14,27.4,27.7
"8282",2011-06-15,27.6,27.7
"8283",2011-06-16,28,28
"8284",2011-06-17,28.3,28.1
"8285",2011-06-18,28.4,28.3
"8286",2011-06-19,28.3,28.7
"8287",2011-06-20,28.8,28.8
"8288",2011-06-21,28.6,29.1
"8289",2011-06-22,28.1,29.3
"8290",2011-06-23,28.4,28.7
"8291",2011-06-24,28.4,29
"8292",2011-06-25,28.4,29.1
"8293",2011-06-26,27.8,29.1
"8294",2011-06-27,28.6,29.2
"8295",2011-06-28,27.6,29.4
"8296",2011-06-29,27.1,29
"8297",2011-06-30,27.9,28.8
"8298",2011-07-01,28.4,28.9
"8299",2011-07-02,26.8,28.8
"8300",2011-07-03,27.5,28.9
"8301",2011-07-04,28.6,28.9
"8302",2011-07-05,28.3,29
"8303",2011-07-06,26.5,29.1
"8304",2011-07-07,28,28.9
"8305",2011-07-08,28.3,28.7
"8306",2011-07-09,28.3,28.9
"8307",2011-07-10,27.9,28.9
"8308",2011-07-11,28.4,29.1
"8309",2011-07-12,28.5,29.2
"8310",2011-07-13,28.5,29.3
"8311",2011-07-14,28.4,29.2
"8312",2011-07-15,28.8,29.4
"8313",2011-07-16,29.3,29.3
"8314",2011-07-17,28.7,29.4
"8315",2011-07-18,27.4,29.4
"8316",2011-07-19,29.2,29.7
"8317",2011-07-20,30,29.9
"8318",2011-07-21,29.2,30.1
"8319",2011-07-22,29.6,30.3
"8320",2011-07-23,29.7,30.2
"8321",2011-07-24,29.5,30
"8322",2011-07-25,29.4,29.9
"8323",2011-07-26,28.9,29.8
"8324",2011-07-27,29.6,29.9
"8325",2011-07-28,29.2,29.7
"8326",2011-07-29,29.4,29.9
"8327",2011-07-30,29,29.8
"8328",2011-07-31,29.2,29.9
"8329",2011-08-01,28.3,30.1
"8330",2011-08-02,29.2,30.4
"8331",2011-08-03,28.9,30.3
"8332",2011-08-04,29.3,30.2
"8333",2011-08-05,29.7,30.2
"8334",2011-08-06,30.5,30.4
"8335",2011-08-07,29.5,30.6
"8336",2011-08-08,29.5,30.3
"8337",2011-08-09,29.3,30.3
"8338",2011-08-10,29.7,30.4
"8339",2011-08-11,28.5,30.3
"8340",2011-08-12,29,30.4
"8341",2011-08-13,29.8,30.5
"8342",2011-08-14,29.9,30.7
"8343",2011-08-15,29.5,30.7
"8344",2011-08-16,27.9,30.8
"8345",2011-08-17,29.9,30.8
"8346",2011-08-18,29.4,30.8
"8347",2011-08-19,29.2,30.7
"8348",2011-08-20,28.8,30.6
"8349",2011-08-21,29.5,30.8
"8350",2011-08-22,29.6,30.7
"8351",2011-08-23,29.6,30.7
"8352",2011-08-24,29.6,30.9
"8353",2011-08-25,27.3,30.6
"8354",2011-08-26,28.9,30.4
"8355",2011-08-27,29.4,30.5
"8356",2011-08-28,29.6,30.6
"8357",2011-08-29,27.8,30.5
"8358",2011-08-30,29,30.4
"8359",2011-08-31,28.8,30.1
"8360",2011-09-01,29,30.1
"8361",2011-09-02,28.8,30
"8362",2011-09-03,28.4,30
"8363",2011-09-04,28.9,30.1
"8364",2011-09-05,28.9,30.2
"8365",2011-09-06,29.1,30.1
"8366",2011-09-07,29,30.3
"8367",2011-09-08,28.8,30.2
